"user_id","num_clicks","num_sessions","avg_session_duration","booking_rate","cancellation_rate","avg_clicks_per_session","age","gender","married","has_children","home_country","home_city","years_spent_on_traveltide","user_id","num_trips","num_flights","money_spent_hotel","avg_days_before_trip","avg_km_flown","money_spent_flight","avg_spending_per_trip","avg_trip_duration_days","flight_hotel_combo_rate","avg_seats_per_flight","discount_utilization_rate","avg_flight_discount","max_distance_traveled"
"413128","193","12","119.75","50","0","16.08","29","F","false","false","canada","hamilton","2","413128","6","10","12513.95","6","829","1485.8890","810.8065000000000000","5","83.33333333333334","1","66.66666666666666","0.08333333333333333333","2959.0190996582373"
"413340","162","10","121.00","50","0","16.20","48","F","true","true","usa","nashville","2","413340","5","10","2512","7","1081","959.55","569.5040000000000000","6","40","1","20","","1806.7993259450448"
"413418","174","11","117.91","45.45454545454545","0","15.82","55","F","false","false","usa","knoxville","2","413418","5","8","578.0","9","1085","998.54","235.9380000000000000","2","60","1","20","","1220.5601436640204"
"413658","215","10","464.19","60","10","21.50","52","F","true","true","usa","philadelphia","2","413658","4","4","3658.05","8","860","297.62","283.1675000000000000","6","50","1","50","","1100.4101118579067"
"414128","206","12","127.33","50","0","17.17","28","F","false","false","usa","seattle","2","414128","6","6","6265.4","9","3299","3192.96","876.3933333333333333","4","66.66666666666666","2","16.666666666666664","","3722.8311915546597"
"415282","158","11","107.73","36.36363636363637","0","14.36","42","F","true","true","usa","portland","2","415282","4","8","3520.0","9","2751","3391.206","1727.8015000000000000","4","100","2","50","0.10000000000000000000","4017.801416745192"
"415381","126","10","93.70","30","0","12.60","46","F","true","false","usa","chicago","2","415381","3","5","704","6","956","451.21","314.3800000000000000","3","66.66666666666666","1","0","","1295.1026879567196"
"415581","177","10","131.90","40","0","17.70","42","F","true","false","usa","new york","2","415581","4","7","2336","10","2316","1344.09","920.0225000000000000","6","100","1","0","","4114.102150708948"
"416319","353","12","218.75","25","0","29.42","55","F","true","false","usa","new york","2","416319","3","6","433","9","1468","763.36","398.7866666666666667","1","100","1","0","","3341.2338142448084"
"416580","356","10","768.63","80","10","35.60","44","F","false","false","usa","fort worth","2","416580","6","12","1582.0","7","1702","2447.7545","513.6666666666666667","2","66.66666666666666","1","33.33333333333333","0.05000000000000000000","2645.6782968836737"
"417679","197","11","133.64","63.63636363636363","0","17.91","38","F","false","false","usa","new york","2","417679","7","14","4805.10","8","1875","2743.2465","1018.1437857142857143","3","85.71428571428571","1","57.14285714285714","0.12500000000000000000","4099.1770430250735"
"418329","215","9","176.56","44.44444444444444","0","23.89","50","M","false","true","usa","detroit","2","418329","4","6","3844.70","7","834","415.987","825.1717500000000000","9","75","1","50","0.10000000000000000000","860.077110530792"
"418488","221","10","163.20","50","0","22.10","39","F","true","false","canada","toronto","2","418488","5","8","3015","5","1991","1411.60","722.1200000000000000","5","80","1","0","","3502.925281003877"
"418692","360","12","699.83","50","8.333333333333332","30.00","40","F","false","false","usa","fort worth","2","418692","4","8","1153.00","6","2016","1755.6890","727.1722500000000000","2","100","2","75","0.07500000000000000000","2847.1768047768455"
"420648","154","11","104.00","45.45454545454545","0","14.00","53","F","true","true","usa","portland","2","420648","5","8","4215","7","3720","2545.8365","845.6245000000000000","5","60","1","60","0.10000000000000000000","3986.3042804015313"
"420669","539","11","1010.72","63.63636363636363","18.181818181818183","49.00","51","F","true","true","canada","calgary","2","420669","3","4","2254","9","2980","1176.62","659.5400000000000000","7","66.66666666666666","1","0","","3040.9760479434613"
"421247","222","10","165.50","60","0","22.20","42","F","true","true","usa","memphis","2","421247","6","12","4308.40","7","1206","1493.02","966.9033333333333333","5","100","1","50","","2046.659719602827"
"421515","203","9","167.89","33.33333333333333","0","22.56","31","F","false","false","canada","winnipeg","2","421515","3","6","1321.05","6","1895","1087.69","802.9133333333333333","3","100","1","33.33333333333333","","2435.384976552181"
"421666","458","10","911.80","40","10","45.80","30","F","false","true","usa","washington","2","421666","2","4","493","8","1901","619.09","556.0450000000000000","3","100","2","0","","3585.0440426016453"
"421700","156","10","115.30","30","0","15.60","41","F","false","true","usa","richmond","2","421700","3","6","2695.80","7","2000","1043.522","1246.4406666666666667","5","100","1","66.66666666666666","0.20000000000000000000","4093.883038530142"
"421870","171","10","126.60","50","0","17.10","30","M","true","true","usa","little rock","2","421870","5","10","1731","51","4697","22376.0870","511.8094000000000000","3","80","2","80","0.06250000000000000000","18075.921413899672"
"422066","185","10","136.90","50","0","18.50","56","F","true","true","usa","cincinnati","2","422066","5","8","4940","8","1725","1624.165","906.8330000000000000","10","80","1","20","0.10000000000000000000","3512.7128404511805"
"423042","296","10","300.32","90","10","29.60","43","F","false","true","canada","ottawa","2","423042","7","8","3449.20","7","1853","1263.91","237.4700000000000000","8","42.857142857142854","1","42.857142857142854","0.17500000000000000000","3538.5169459478275"
"423413","161","11","108.36","9.090909090909092","0","14.64","18","F","false","false","usa","new york","2","423413","1","0","10760","","","","","20","0","","0","",""
"424553","272","10","202.40","40","0","27.20","49","F","true","false","usa","oklahoma city","2","424553","4","4","2579","10","1813","640.46","476.3650000000000000","7","50","1","0","","2216.753676558997"
"425632","160","11","108.27","36.36363636363637","0","14.55","46","F","true","false","usa","tampa","2","425632","4","6","2280","5","2510","1321.36","264.5975000000000000","4","50","1","25","","3336.0771446549666"
"425653","127","9","104.22","11.11111111111111","0","14.11","20","M","false","true","usa","portland","2","425653","1","0","2475","","","","","15","0","","0","",""
"425953","222","10","164.40","60","0","22.20","38","F","true","false","usa","nashville","2","425953","6","10","3448.85","7","968","1105.8755","576.1209166666666667","4","83.33333333333334","2","33.33333333333333","0.15000000000000000000","1668.191612412298"
"425966","169","10","124.30","30","0","16.90","56","F","true","false","usa","las vegas","2","425966","3","6","4232","8","3377","2721.14","2317.7133333333333333","3","100","2","0","","3894.586570952585"
"426478","180","9","412.90","44.44444444444444","11.11111111111111","20.00","26","F","false","false","canada","hamilton","2","426478","2","2","2363.9","56","263","49.97","724.9850000000000000","12","50","1","50","","263.436799507677"
"427426","171","11","116.18","36.36363636363637","0","15.55","37","F","false","false","usa","san diego","2","427426","4","8","134","11","2144","1418.12","131.4775000000000000","2","50","1","0","","4154.468710785126"
"427506","338","9","885.97","55.55555555555556","11.11111111111111","37.56","55","F","true","true","usa","norfolk","2","427506","3","6","458.2","33","1100","1775.855","201.3816666666666667","1","66.66666666666666","2","33.33333333333333","0.25000000000000000000","2360.787341169865"
"428056","155","9","127.89","55.55555555555556","0","17.22","38","M","false","false","canada","vancouver","2","428056","5","8","2738.35","7","3181","2377.27","679.8580000000000000","6","60","1","20","0.10000000000000000000","3558.8956178586513"
"428552","155","11","105.82","36.36363636363637","0","14.09","37","F","true","false","usa","new york","2","428552","4","8","1034","7","1987","1356.0375","597.5093750000000000","2","100","1","25","0.25000000000000000000","2405.7844950820977"
"428858","396","10","866.60","40","10","39.60","21","F","false","false","usa","san diego","2","428858","2","2","4072","12","4159","689.01","556.5050000000000000","6","50","1","0","","4159.160256859018"
"429345","143","10","107.60","10","0","14.30","66","M","true","true","usa","tallahassee","2","429345","1","0","714","","","","","6","0","","100","0.10000000000000000000",""
"429375","301","10","681.56","50","10","30.10","34","F","false","false","usa","new york","2","429375","3","6","933","7","1479","852.33","595.1100000000000000","2","100","1","0","","2405.7844950820977"
"430722","346","10","767.09","40","10","34.60","29","M","false","false","usa","mobile","2","430722","2","4","921.40","6","1113","336.864","629.1320000000000000","3","100","1","50","0.20000000000000000000","1241.248710666669"
"431144","136","10","101.50","30","0","13.60","52","F","true","false","usa","cincinnati","2","431144","3","4","1672.0","10","1342","483.10","326.3666666666666667","4","66.66666666666666","1","33.33333333333333","","1386.8102292241426"
"431337","179","11","120.00","45.45454545454545","0","16.27","38","F","false","false","usa","miami","2","431337","5","7","4384","8","2175","1331.33","1059.0660000000000000","4","80","1","0","","2697.277095690124"
"431602","415","10","880.30","60","10","41.50","37","F","false","false","usa","tacoma","2","431602","4","8","1218.0","8","2987","3546.688","1191.1720000000000000","3","100","2","25","0.10000000000000000000","3753.6454397556354"
"431746","98","10","73.00","20","0","9.80","41","F","false","false","usa","des moines","2","431746","2","2","1947.10","6","1556","550.16","378.6300000000000000","6","50","2","50","","1555.884079411734"
"431899","315","10","317.50","40","10","31.50","44","F","true","false","usa","seattle","2","431899","2","4","668","8","3287","1296.36","982.1800000000000000","2","100","1","0","","3727.008064540446"
"431912","115","11","77.91","18.181818181818183","0","10.45","36","F","false","true","usa","detroit","2","431912","2","2","424","5","783","295.89","","4","0","2","0","","782.9844805235647"
"432333","138","9","114.44","33.33333333333333","0","15.33","50","F","true","true","usa","milwaukee","2","432333","3","4","2758.0","35","2122","1245.22","1142.4066666666666667","7","66.66666666666666","2","33.33333333333333","","2868.214937733951"
"432637","195","10","144.50","50","0","19.50","37","F","false","true","usa","san antonio","2","432637","5","10","1801.00","6","2012","1839.47","728.0940000000000000","2","100","1","20","","2938.545348223675"
"432941","190","11","128.82","45.45454545454545","0","17.27","41","F","false","false","usa","anchorage","2","432941","5","8","3800","7","3733","3844.54","1050.1080000000000000","5","80","2","0","","4671.802499340607"
"433080","184","9","152.67","55.55555555555556","0","20.44","44","F","true","false","usa","colorado springs","1","433080","5","10","8693.10","7","1798","1786.31","2095.8820000000000000","4","100","1","60","","2687.077409758804"
"433339","145","10","106.60","30","0","14.50","26","F","false","true","usa","detroit","1","433339","3","2","3136","8","340","54.64","205.5466666666666667","7","33.33333333333333","1","33.33333333333333","0.10000000000000000000","339.7228158360895"
"433905","152","10","113.60","20","0","15.20","26","F","false","false","usa","new york","1","433905","2","0","4644.20","","","","","10","0","","50","",""
"434238","185","11","124.64","27.27272727272727","0","16.82","50","F","true","true","usa","indianapolis","1","434238","3","6","1178","9","1241","648.88","592.0033333333333333","4","66.66666666666666","1","33.33333333333333","","3200.015320383785"
"434623","462","9","1015.78","66.66666666666666","11.11111111111111","51.33","35","F","false","false","canada","montreal","1","434623","4","8","6480.00","6","1890","1185.287","1916.3217500000000000","11","100","1","25","0.10000000000000000000","3249.421736947127"
"435231","177","11","120.18","36.36363636363637","0","16.09","31","F","false","false","canada","toronto","1","435231","4","4","1515","5","526","160.18","110.2950000000000000","4","50","1","25","0.10000000000000000000","731.2956653816016"
"435596","232","10","173.00","40","0","23.20","53","F","false","false","usa","houston","1","435596","4","8","2242","8","2299","1503.9275","936.4818750000000000","4","100","1","25","0.15000000000000000000","2403.5430407745216"
"435669","180","10","133.10","30","0","18.00","45","F","false","true","usa","tampa","1","435669","3","6","1812.00","6","2706","2498.48","1436.8266666666666667","1","100","2","33.33333333333333","","3453.2739152751083"
